index,Image,X,Y,Z,Score,longitude,latitude,dTime,outtime
133,PR_20100604_073214_325_LC16.tif,-487.778373814165,99.07413482861021,56.00205479338679,0.9711494,147.224557320628,-43.6156081220218,4150.49,1443.1759999999995
134,PR_20100604_073230_328_LC16.tif,-491.42279906848097,96.26386885244939,54.8266829613367,0.833116,147.224512170332,-43.615633413470604,4166.4929999999995,1459.1789999999992
135,PR_20100604_073237_325_LC16.tif,-493.45432528391297,94.63638617428329,54.044721273831996,0.90637404,147.224487001954,-43.61564806031161,4173.49,1466.1759999999995
136,PR_20100604_073238_328_LC16.tif,-493.266010634903,94.8540469586631,53.9200218234408,0.9352007999999999,147.22448933502702,-43.615646101376896,4174.4929999999995,1467.1789999999992
137,PR_20100604_073239_332_LC16.tif,-493.08972398768,95.0004982122958,53.86704630605411,0.8933546999999998,147.22449151903,-43.6156447833568,4175.497,1468.183
138,PR_20100604_073306_318_LC16.tif,-488.161191923564,100.908590065168,56.2098086726314,0.9717329,147.224552579868,-43.6155916107271,4202.483,1495.1689999999999
139,PR_20100604_073307_322_LC16.tif,-488.116530729467,101.396482046421,56.1749749538894,0.98283005,147.22455313357798,-43.6155872194767,4203.487,1496.1729999999998
140,PR_20100604_073308_325_LC16.tif,-486.892799722451,102.239139000168,56.2899244019228,0.9732904,147.224568294113,-43.6155796359301,4204.49,1497.1759999999995
141,PR_20100604_073309_329_LC16.tif,-486.792056301065,102.780100197627,56.42339221892679,0.9472870999999999,147.224569542626,-43.615574767065894,4205.494000000001,1498.1800000000003
142,PR_20100604_073328_341_LC16.tif,-480.094392089558,108.406693429018,57.6558350338153,0.9718027,147.224652519345,-43.6155241291691,4224.505999999999,1517.191999999999
143,PR_20100604_073329_318_LC16.tif,-479.82812474177695,109.17376114017901,58.092319113492,0.8825904,147.224655818585,-43.615517225335296,4225.483,1518.1689999999999
144,PR_20100604_073429_339_LC16.tif,-481.318277873587,109.459991536486,57.7523615429525,0.97608966,147.224637358603,-43.6155146481526,4285.504,1578.1899999999996
145,PR_20100604_073430_342_LC16.tif,-481.34067143520997,109.415667064564,57.7096034253403,0.9551868,147.224637081149,-43.615515047081296,4286.5070000000005,1579.1930000000002
146,PR_20100604_073431_346_LC16.tif,-481.4359463458,109.449199201488,57.6238801716601,0.8989041999999999,147.224635900899,-43.615514745213204,4287.5109999999995,1580.1969999999992
147,PR_20100604_073432_349_LC16.tif,-481.553126831016,109.44675279369801,57.52095656539289,0.8758183,147.22463444924801,-43.6155147671564,4288.514,1581.1999999999998
148,PR_20100604_073434_330_LC16.tif,-481.20846864024,108.75614770728599,57.801192946297995,0.96186846,147.22463871831002,-43.6155209831814,4290.495,1583.1809999999996
149,PR_20100604_073435_347_LC16.tif,-480.97562872058,108.176540407861,57.1383471398907,0.86823106,147.22464160225002,-43.6155262000967,4291.512,1584.1979999999994
150,PR_20100604_073509_344_LC16.tif,-486.834097043173,102.91641137213499,56.5094443339824,0.9323429,147.224569021941,-43.6155735401675,4325.509,1618.1949999999997
151,PR_20100604_073510_347_LC16.tif,-486.858415446658,102.62017032057501,56.347258532614795,0.88969195,147.224568720414,-43.615576206473996,4326.512,1619.1979999999994
